project,https://www.archdaily.com/1012718/embargo-feb-1st-zaishui-art-museum-junya-ishigami-plus-associates?ad_source=search&ad_medium=projects_tab,
architects,junya ishigami + associates,Arquitecto
city,÷–π˙»’’’,
material,steel,
interior.jpg,https://www.archdaily.com/1012718/embargo-feb-1st-zaishui-art-museum-junya-ishigami-plus-associates?ad_source=search&ad_medium=projects_tab,
interior2.jpg,https://www.archdaily.com/1012718/embargo-feb-2st-zaishui-art-museum-junya-ishigami-plus-associates?ad_source=search&ad_medium=projects_tab,
exterior.jpg,https://www.archdaily.com/1012718/embargo-feb-3st-zaishui-art-museum-junya-ishigami-plus-associates?ad_source=search&ad_medium=projects_tab,
birdview.jpg,https://www.archdaily.com/1012718/embargo-feb-4st-zaishui-art-museum-junya-ishigami-plus-associates?ad_source=search&ad_medium=projects_tab,
