project,https://www.archdaily.cn/cn/1006517/na-shan-di-zhi-bo-wu-guan-sha-men-du-shi-huan-jing-she-ji-gong-cheng?ad_source=search&ad_medium=projects_tab
architects,厦门都市环境设计工程
city,中国扬州
material,concrete
exterior.jpg,https://www.archdaily.cn/cn/1006517/na-shan-di-zhi-bo-wu-guan-sha-men-du-shi-huan-jing-she-ji-gong-cheng?ad_source=search&ad_medium=projects_tab
exterior2.jpg,https://www.archdaily.cn/cn/1006518/na-shan-di-zhi-bo-wu-guan-sha-men-du-shi-huan-jing-she-ji-gong-cheng?ad_source=search&ad_medium=projects_tab
floorplan.jpg ,https://www.archdaily.cn/cn/1006519/na-shan-di-zhi-bo-wu-guan-sha-men-du-shi-huan-jing-she-ji-gong-cheng?ad_source=search&ad_medium=projects_tab
