project,https://www.archdaily.com/639279/xtu-s-french-wine-civilizations-museum-set-to-open-in-2016?ad_medium=gallery
architects,XTU Architects
city,Bordeaux
material,wooden
interior,https://images.adsttc.com/media/images/556f/b043/e58e/ce3d/c400/004a/slideshow/CCV_INT_HALL_R1%C2%A9XTU.jpg?1433382934
interior2,https://images.adsttc.com/media/images/556f/b0b6/e58e/ce3d/c400/004d/slideshow/CCV_INT_MUSEO_4%C2%A9XTU.jpg?1433383073
facade,https://www.laciteduvin.com/packs/media/images/home/info-background-d3104ebb903d8350f383d80f56f2c914.jpg
facade2,https://images.adsttc.com/media/images/556f/afd0/e58e/ce43/9a00/004b/slideshow/CCV_FA_02_FINAL%C2%A9XTU.jpg?1433382839
