project,https://www.oma.com/projects/leeum-museum
architects," Jean Nouvel, Rem Koolhaas, Mario Botta"
city,Seoul
material,"stainless steel, oxidation corroded stainless steel"
interior,https://www.jeannouvel.com/en/projects/musee-leeum/
interior2,https://www.jeannouvel.com/en/projects/musee-leeum/
facade,https://www.jeannouvel.com/en/projects/musee-leeum/
floorplan,https://www.jeannouvel.com/en/projects/musee-leeum/
