project,https://www.archdaily.com/1010509/musee-national-de-la-marine-snohetta?ad_medium=gallery
architects,"Snøhetta, h2o architectes"
city,Paris
material,marble
interior,https://images.adsttc.com/media/images/6568/db3e/ad68/bf31/a696/57dc/slideshow/musee-national-de-la-marine-snohetta_20.jpg?1701370733
floorplan,https://images.adsttc.com/media/images/6568/dc46/ad68/bf1c/c4b0/c457/slideshow/2016293-os-n65-35.jpg?1701370965
facade,https://www.google.com.hk/url?sa=i&url=https%3A%2F%2Fworldtoptop.com%2Fmusee-de-la-marine%2F&psig=AOvVaw1j5orW3WYd-NyzqE-6hSQZ&ust=1709129085946000&source=images&cd=vfe&opi=89978449&ved=0CBMQjRxqFwoTCJjDsJPYy4QDFQAAAAAdAAAAABAD
facade plan,https://images.adsttc.com/media/images/6568/dc43/ad68/bf1c/c4b0/c454/slideshow/2016293-os-n68-32.jpg?1701370956
